effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
4220,NZL,C,LLS,TOT,484,2007,2007,7,9,ANT,0.07415
4220,NZL,C,LLS,TOT,484,2007,2007,7,9,GRV,5.3346
4220,NZL,C,LLS,TOT,484,2007,2007,7,9,INV,0.012
4220,NZL,C,LLS,TOT,484,2007,2007,7,9,MRL,0.015
4220,NZL,C,LLS,TOT,484,2007,2007,7,9,SRX,0.4357
4220,NZL,C,LLS,TOT,484,2007,2007,7,9,TOP,26.0292
4232,POL,C,OTM,KRI,483,2007,2007,7,10,KRI,1398.16
4243,URY,C,LLS,TOT,483,2007,2007,7,7,ANT,0.449
4243,URY,C,LLS,TOT,483,2007,2007,7,7,GRV,2.869
4243,URY,C,LLS,TOT,483,2007,2007,7,7,TOP,51.63851
4254,ZAF,C,LLS,TOT,483,2007,2007,7,8,ANT,0.245
4254,ZAF,C,LLS,TOT,483,2007,2007,7,8,GRV,3.438
4254,ZAF,C,LLS,TOT,483,2007,2007,7,8,TOP,81.8299
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,ANT,0.08326
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,ATX,0.00153
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,GAS,1.00E-05
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,GRV,30.28934
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,MRL,0.00011
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,OCT,0.00142
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,SRR,4.52057
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,SRX,0.08752
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,STF,0.19719
4101,AUS,C,LLS,TOT,5852,2007,2007,8,9,TOP,215.1478
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,BEA,0.07574
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,BMU,0.00415
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,CNI,0.081
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,GRV,0.0111
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,LIC,0.0534
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,NOS,1.02173
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,PFR,0.01549
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,STF,0.08322
4109,AUS,C,OTB,TOT,5852,2007,2007,8,9,TOP,117.38694
4122,CHL,C,LLS,TOT,483,2007,2007,8,8,ANT,0.172
4122,CHL,C,LLS,TOT,483,2007,2007,8,8,GRV,0.956
4122,CHL,C,LLS,TOT,483,2007,2007,8,8,TOP,100.223
4117,CHL,C,OTM,ANI,483,2007,2007,8,9,ANI,210.93
4126,ESP,C,LLS,TOT,483,2007,2007,8,8,ANT,0.202
4126,ESP,C,LLS,TOT,483,2007,2007,8,8,GRV,1.243
4126,ESP,C,LLS,TOT,483,2007,2007,8,8,TOP,88.299
4282,FRA,C,LLS,TOT,586,2007,2007,8,8,GRV,10.038348
4282,FRA,C,LLS,TOT,586,2007,2007,8,8,TOP,39.175628
4141,GBR,C,LLS,TOT,483,2007,2007,8,9,ANT,4.30697
4141,GBR,C,LLS,TOT,483,2007,2007,8,9,GRV,11.8864
4141,GBR,C,LLS,TOT,483,2007,2007,8,9,KCX,0.0015
4141,GBR,C,LLS,TOT,483,2007,2007,8,9,SRX,0.019
4141,GBR,C,LLS,TOT,483,2007,2007,8,9,TOP,312.18581
4137,GBR,S,FPO,KCX,483,2007,2007,8,8,KCF,0.02243
4137,GBR,S,FPO,KCX,483,2007,2007,8,8,KCV,0.02303
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,ANI,2.24344
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,AZT,0.00014
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,CNI,0.26026
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,GHP,0.051422
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,KCF,0.001623
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,KCV,0.037016
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,MMM,0.004196
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,MOY,0.000973
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,NOD,0.003073
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,NOG,0.000577
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,NOS,0.008464
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,SRR,0.032785
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,TOP,0.00976
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,TQB,1.60E-05
4142,GBR,S,OTB,ANI,483,2007,2007,8,10,TWT,0.002019
4166,JPN,C,OTM,KRI,483,2007,2007,8,,KRI,1882
4189,KOR,C,OTM,KRI,483,2007,2007,8,10,KRI,292.89
4214,NOR,C,OTM,KRI,483,2007,2007,8,11,KRI,1974.41
4218,NZL,C,LLS,TOT,483,2007,2007,8,9,ANT,1.3798
4218,NZL,C,LLS,TOT,483,2007,2007,8,9,GRV,10.3408
4218,NZL,C,LLS,TOT,483,2007,2007,8,9,INV,0.007
4218,NZL,C,LLS,TOT,483,2007,2007,8,9,KCX,0.012
4218,NZL,C,LLS,TOT,483,2007,2007,8,9,SRX,0.78304
4218,NZL,C,LLS,TOT,483,2007,2007,8,9,TOP,80.4089
4233,POL,C,OTM,KRI,483,2007,2007,8,10,KRI,538.28
4255,ZAF,C,LLS,TOT,483,2007,2007,8,8,ANT,0.088
4255,ZAF,C,LLS,TOT,483,2007,2007,8,8,GRV,1.014
4255,ZAF,C,LLS,TOT,483,2007,2007,8,8,TOP,33.0336
4102,AUS,C,LLS,TOT,5852,2007,2007,9,9,ANT,0.00345
4102,AUS,C,LLS,TOT,5852,2007,2007,9,9,ETM,0.00755
4102,AUS,C,LLS,TOT,5852,2007,2007,9,9,GRV,0.34394
4102,AUS,C,LLS,TOT,5852,2007,2007,9,9,NOS,0.02307
4102,AUS,C,LLS,TOT,5852,2007,2007,9,9,SRX,0.62038
4102,AUS,C,LLS,TOT,5852,2007,2007,9,9,STF,0.0098
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,ATX,0.0057
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,BEA,1.24289
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,BMU,0.16757
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,BYR,0.52704
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,CNI,0.0284
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,LIC,6.75281
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,NOS,0.86557
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,OCT,0.0076
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,SON,0.65
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,STF,0.03878
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,TOP,199.94378
4110,AUS,C,OTB,TOT,5852,2007,2007,9,9,WGR,0.1015
4118,CHL,C,OTM,ANI,483,2007,2007,9,9,ANI,146.088
4294,FRA,C,LLS,TOT,5851,2007,2007,9,8,GRV,110.579224
4294,FRA,C,LLS,TOT,5851,2007,2007,9,8,SRX,49.141137
4294,FRA,C,LLS,TOT,5851,2007,2007,9,8,TOP,897.443207
4283,FRA,C,LLS,TOT,586,2007,2007,9,,TOP,2.618289
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,ANI,4.117784
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,AZT,9.70E-05
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,CEP,0.00036
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,CNI,0.26922
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,CNZ,0.000189
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,GHP,0.03847
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,GYN,0.00165
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,KCF,0.00053
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,KCV,0.071825
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,MMM,0.019245
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,MOY,0.022435
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,NNV,3.60E-05
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,NOD,0.004192
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,NOG,0.678062
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,NOL,0.005274
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,NOR,1.151658
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,NOS,1.387781
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,PGE,0.033836
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,PSR,0.00167
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,SGI,0.77029
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,SRR,0.286675
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,SSI,0.381456
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,TOP,0.306833
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,TRH,0.209012
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,TWP,0.006555
4143,GBR,S,OTB,ANI,483,2007,2007,9,10,TWT,0.255188
4270,ZAF,C,LLS,TOT,587,2007,2007,9,8,ANT,0.085
4270,ZAF,C,LLS,TOT,587,2007,2007,9,8,GRV,0.993
4270,ZAF,C,LLS,TOT,587,2007,2007,9,8,TOP,7.6814
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,ATX,0.01168
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,BEA,2.42986
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,BMU,0.46781
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,BYR,0.93587
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,CNI,0.12246
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,LIC,5.0105
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,NOS,1.4323
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,OCT,0.007
4111,AUS,C,OTB,TOT,5852,2007,2007,10,9,SON,0.65
